00146b8e88fd6d169704b388552b9c5d8662e95b7e91,5000000000,bc1qdw8g3ltdz6tsfvug254echvxvt54kl53rep3fe
76a9147470273f7c778f20408e28169e4443089a4d7eb788ac,5000190000,1BcfjoTsdSLNVmnhrRMLk1KxzrjhDNLY7v
76a91418cba8a533cbc51c157bfe47e87974ed5e3c0b2d88ac,2500000000,13G7C4gGq3c9tv5PhhVCbPiWutqDqaK5xt
76a914f75133b687d7500c063cbba5e91015e32588d8bc88ac,2500000000,1PYhBPz1tLpXFRAaJGDnYMz1aEURs4ULUM
001495165e3608a9e5d795fa9c1af0f798f8e6d1b5b9,2499990000,bc1qj5t9udsg48ja0906nsd0pauclrndrdde7xzppx
76a9149e75bb4c1350cf6fffde91f561dcb5d11145d90088ac,2500000000,1FSroSt93J7DzebwqctZaGkGaUGDExUEic
0014a92ba6d53ff85394df9c95f5e47a47c841924f95,2499990000,bc1q4y46d4fllpfefhuujh67g7j8epqeynu4f3x2dy
76a914b510da544d1361b395caa01803f9e00d8f09918688ac,2500000000,1HWPVgK2Gd2fx5dSFSK9YNoH7hv5tw9NUr
76a9146be16bfbe516568a08b91db0cdf99552055a48be88ac,2500000000,1AqRM7GBXrw2dx9S1dtZQ8L8LvrVFunf5C
00145eaaf6185984f67e11eee1b7b8a632df4506dd84,2499990000,bc1qt640vxzesnm8uy0wuxmm3f3jmazsdhvysfh7na
76a914385587e53854e31ce1f5f13732b4bffcd030b14488ac,2500000000,168sJXiPmnueEJTgConvLFGHmZqaeCcqEf
00145741d0a6ed9d0bc18c94761bd1e7bb9cb6019319,2499990000,bc1q2aqapfhdn59urry5wcdareamnjmqryceavwc4q
76a9146c6d05701db7bffc7fbfb6bb5940b17fda6fcaf188ac,2500000000,1AtJaeVQy6LMQ1ebxGdVgetnYceZVZQJ6Q
001460029c84cbee22d4d510e49bd3ecb0f3192cd66b,2499990000,bc1qvqpfepxtac3df4gsujda8m9s7vvje4nt2hfeu4
0014c11fc55d3e8cdb9a1669526fa3374eafe86085e2,2499990000,bc1qcy0u2hf73nde59nf2fh6xd6w4l5xpp0zkxxp7n
76a914c9c1b27ddc946028891b0bc67ef8334a3114c19f88ac,2500000000,1KPnrsuFu9o2GE3iuhoutkDKyXdNYNRy9N
001466be0380c012d6562d7d611b77bdb57f5c32990a,2499990000,bc1qv6lq8qxqztt9vttavydh00d40awr9xg2tdwsyw
76a9146d222f00ed24bebeb81ff671e9b67a2d2695fce388ac,2500000000,1Ax3c2dy43DAotoQ7JWUwzKMyJKFVPzvsK
76a914d064f70ad3519c7e22ad1e68d746ceb23f4493ab88ac,2500000000,1KztW5CzuQcgtzjsg4LbVDy1B2KzjE7R1k
001430f9539328bc8a079a08c9eab3d2ec563b44dcf1,2499990000,bc1qxru48yeghj9q0xsge84t85hv2ca5fh838hgcla
76a9141df93037660b56f78313442ea5c018f67b089e2288ac,2500000000,13jV7URfJjwkCnV48mcU7CnLcMDAD4Mu69
76a914b5734a4ba74c327664cb1237322259169d7da65188ac,2500000000,1HYRRE7HxNroGu8cHNTX1oiHRUXb6criVe
00140791004673eeb003b63b8a9e8867d7e0ee6380fd,2499990000,bc1qq7gsq3nna6cq8d3m320gse7hurhx8q8aumysme
76a914c9681bda95b4c4e539a1f65674864343fd91890488ac,2500000000,1KMwYAYATXSJMFNSWckZ9XX1YorGzi6yUA
0014feedff104312da331500a46d68f7c01e190eb7e8,2499990000,bc1qlmkl7yzrztdrx9gq53kk3a7qrcvsadlgtspzyh
76a9146662ae45a74c96d157382abf61e963def1e5029a88ac,2500000000,1ALN92Ua9JXwpahJsvyhfNBJfVdeucT3cd
0014e7d5392095d93a64043b99edd4febc6207cdd91e,2499990000,bc1qul2njgy4myaxgppmn8kafl4uvgrumkg7efdfpd
76a91439ef26070c5bc62dd4942b105dfd5f67078c19f488ac,2500000000,16HL1GTffPegSx6nyTJdJd8EkAw1sNzbJr
76a91428ddf7a9644711dac1493c3db34ff79a612b749388ac,2500000000,14j5wEx7kaf1LLr9ixXQvfuPZrZg1YbhyR
76a91446eda01e36dd1e7224197d82ea83ac8cdfa59a3688ac,2500000000,17U2xwD2kQP6zfbcE5ejerABYj9Q5uqZzs
